intervention,outcome,term,estimate,std.error,statistic,p.value,conf.low,conf.high,var_name,value_level
work_foundation,income_net_delta,education4Less HS,-6111.914485,908.3942012,-6.728262331,1.74E-11,-7892.383238,-4331.445733,education4,Less HS
work_foundation,income_net_delta,education4High School,-5307.345706,752.2750971,-7.05505968,1.75E-12,-6781.818245,-3832.873168,education4,High School
work_foundation,income_net_delta,education4Post HS,-3601.48325,803.6220693,-4.481563396,7.43E-06,-5176.596765,-2026.369735,education4,Post HS
work_foundation,income_net_delta,education4University Degree,-1802.423824,947.9162185,-1.901458999,0.057248425,-3660.356431,55.50878396,education4,University Degree
work_foundation,income_net_delta,dependent41 dependent,-143.8978903,376.8325598,-0.381861616,0.702565851,-882.4963939,594.7006132,dependent4,1 dependent
work_foundation,income_net_delta,dependent42 dependents,-133.7015027,525.2860776,-0.254530833,0.799086673,-1163.271535,895.86853,dependent4,2 dependents
work_foundation,income_net_delta,dependent43+ dependents,-1155.932826,590.7549867,-1.956704305,0.05038854,-2313.823082,1.9574306,dependent4,3+ dependents
work_foundation,income_net_delta,disability2With Disability,-1049.92114,389.3714517,-2.696451257,0.007010924,-1813.096095,-286.7461862,disability2,With Disability
work_foundation,income_net_delta,ethnicityCaucasian,-62.99847936,449.5995838,-0.140121303,0.888564789,-944.2216412,818.2246825,ethnicity,Caucasian
work_foundation,income_net_delta,ethnicityVisible Minority,572.4527126,973.2793435,0.588168974,0.55642189,-1335.19207,2480.097495,ethnicity,Visible Minority
work_foundation,income_net_delta,ethnicityIndigenous,-3415.28258,542.1685257,-6.299300712,3.02E-10,-4477.942511,-2352.62265,ethnicity,Indigenous
work_foundation,income_net_delta,immigrationborn in Canada,-524.706918,447.5361741,-1.172434651,0.241028924,-1401.88576,352.4719241,immigration,born in Canada
work_foundation,income_net_delta,immigrationimmigrant,1675.899849,759.2625892,2.207273047,0.027300116,187.7317018,3164.067996,immigration,immigrant
work_foundation,income_net_delta,region7North Central,1413.817708,946.1513908,1.494282756,0.13510888,-440.6558063,3268.291222,region7,North Central
work_foundation,income_net_delta,region7North East,3495.237775,1363.681043,2.563090389,0.010377788,822.3987344,6168.076815,region7,North East
work_foundation,income_net_delta,region7Edmonton,1153.284054,604.6819121,1.907257404,0.056493749,-31.90322279,2338.471331,region7,Edmonton
work_foundation,income_net_delta,region7Central,795.0203132,699.9258365,1.135863647,0.256019803,-576.8467455,2166.887372,region7,Central
work_foundation,income_net_delta,region7Calgary,24.93267267,627.3439466,0.039743227,0.968298019,-1204.672594,1254.537939,region7,Calgary
work_foundation,income_net_delta,region7South,-201.7153444,743.3791588,-0.271349206,0.786123734,-1658.751686,1255.320997,region7,South
work_foundation,income_net_delta,year_before2013,1549.350741,1234.352461,1.25519314,0.209415302,-870.0019843,3968.703466,year_before,2013
work_foundation,income_net_delta,year_before2014,1387.400751,1211.092603,1.14557776,0.251976116,-986.362239,3761.163742,year_before,2014
work_foundation,income_net_delta,year_before2015,3313.832013,1219.765333,2.716778322,0.006594644,923.0703179,5704.593708,year_before,2015
work_foundation,income_net_delta,year_before2016,4456.158635,1268.428576,3.513133274,4.43E-04,1970.01612,6942.301149,year_before,2016
work_foundation,income_net_delta,year_before2017,5217.834283,1285.145483,4.060111756,4.91E-05,2698.926333,7736.742233,year_before,2017
work_foundation,income_net_delta,spell_duration,36.32150893,17.88921754,2.030357607,0.042326187,1.258325125,71.38469273,spell_duration,
work_foundation,income_net_delta,income_net_before,-0.575574354,0.020053511,-28.70192364,1.62E-179,-0.614879592,-0.536269115,income_net_before,
work_foundation,earnings_total_delta,(Intercept),10312.28321,1926.022624,5.354185921,8.64E-08,6537.244697,14087.32173,NA,(Intercept)
work_foundation,earnings_total_delta,txTRUE,-1571.435436,353.9612933,-4.43956858,9.04E-06,-2265.205852,-877.6650207,tx,TRUE
work_foundation,earnings_total_delta,gender2Men,4590.757935,1225.503027,3.746019254,1.80E-04,2188.750257,6992.765613,gender2,Men
work_foundation,earnings_total_delta,gender2Women,196.4324778,1202.696009,0.163326789,0.87026189,-2160.87304,2553.737996,gender2,Women
work_foundation,earnings_total_delta,age_in_years,16.26009557,15.40694808,1.055374204,0.291259994,-13.93779604,46.45798717,age_in_years,
work_foundation,earnings_total_delta,marital3never married,422.5092969,368.3966801,1.14688682,0.251434619,-299.5547329,1144.573327,marital3,never married
work_foundation,earnings_total_delta,marital3apart,1233.622338,1225.770869,1.006405331,0.314226148,-1168.910316,3636.154991,marital3,apart
work_foundation,earnings_total_delta,marital3together,-707.8559189,527.8428487,-1.341035349,0.179915878,-1742.437268,326.7254304,marital3,together
work_foundation,earnings_total_delta,education4Less HS,-7469.038192,970.6845593,-7.694609048,1.45E-14,-9371.597152,-5566.479233,education4,Less HS
work_foundation,earnings_total_delta,education4High School,-6131.907327,839.0495904,-7.308158418,2.75E-13,-7776.459412,-4487.355242,education4,High School
work_foundation,earnings_total_delta,education4Post HS,-3342.49367,890.6126949,-3.753027202,1.75E-04,-5088.110355,-1596.876986,education4,Post HS
work_foundation,earnings_total_delta,education4University Degree,-2411.82962,1076.86566,-2.239675485,0.025116958,-4522.505422,-301.1538181,education4,University Degree
work_foundation,earnings_total_delta,dependent41 dependent,530.697526,399.9007983,1.327072935,0.184491423,-253.1151344,1314.510186,dependent4,1 dependent
work_foundation,earnings_total_delta,dependent42 dependents,646.3580644,546.1652797,1.183447737,0.236638123,-424.1355748,1716.851704,dependent4,2 dependents
work_foundation,earnings_total_delta,dependent43+ dependents,-557.6637534,613.3931081,-0.909145776,0.363278147,-1759.925129,644.5976224,dependent4,3+ dependents
work_foundation,earnings_total_delta,disability2With Disability,-5492.20663,411.592681,-13.3437908,1.54E-40,-6298.935588,-4685.477672,disability2,With Disability
work_foundation,earnings_total_delta,ethnicityCaucasian,-573.8488801,458.5066509,-1.251560646,0.210736636,-1472.530052,324.8322913,ethnicity,Caucasian
work_foundation,earnings_total_delta,ethnicityVisible Minority,-170.8282178,1053.69776,-0.162122597,0.871210054,-2236.094524,1894.438088,ethnicity,Visible Minority
work_foundation,earnings_total_delta,ethnicityIndigenous,-4046.632536,541.6514598,-7.470915962,8.11E-14,-5108.279008,-2984.986064,ethnicity,Indigenous
work_foundation,earnings_total_delta,immigrationborn in Canada,-629.6977999,487.0233072,-1.292952084,0.196034401,-1584.272124,324.8765237,immigration,born in Canada
work_foundation,earnings_total_delta,immigrationimmigrant,1093.195718,772.6150997,1.414929269,0.157096292,-421.1435863,2607.535022,immigration,immigrant
work_foundation,earnings_total_delta,region7North Central,848.2430471,944.4924278,0.898094068,0.369140301,-1002.97887,2699.464964,region7,North Central
work_foundation,earnings_total_delta,region7North East,1642.119236,1529.579615,1.073575523,0.283018843,-1355.883951,4640.122422,region7,North East
work_foundation,earnings_total_delta,region7Edmonton,715.4675238,600.5390624,1.191375497,0.233512615,-461.5996942,1892.534742,region7,Edmonton
work_foundation,earnings_total_delta,region7Central,515.4800576,691.2511948,0.745720313,0.455840358,-839.3845495,1870.344665,region7,Central
work_foundation,earnings_total_delta,region7Calgary,193.8119652,624.5896056,0.310302899,0.756332092,-1030.394744,1418.018675,region7,Calgary
work_foundation,earnings_total_delta,region7South,-769.7757134,735.4881614,-1.046618768,0.295281175,-2211.34556,671.7941332,region7,South
work_foundation,earnings_total_delta,year_before2013,1850.014058,936.709024,1.975014664,0.048272706,14.04775066,3685.980366,year_before,2013
work_foundation,earnings_total_delta,year_before2014,1218.467843,900.9194413,1.352471472,0.176231469,-547.3502479,2984.285933,year_before,2014
work_foundation,earnings_total_delta,year_before2015,4509.663505,913.7190239,4.93550357,8.02E-07,2718.758005,6300.569004,year_before,2015
work_foundation,earnings_total_delta,year_before2016,5977.092406,986.3984473,6.059511166,1.38E-09,4043.733947,7910.450865,year_before,2016
work_foundation,earnings_total_delta,year_before2017,4515.675551,1015.343438,4.447436584,8.71E-06,2525.584397,6505.766705,year_before,2017
work_foundation,earnings_total_delta,spell_duration,-123.7129587,18.27188972,-6.770671266,1.30E-11,-159.5261868,-87.89973066,spell_duration,
work_foundation,earnings_total_delta,earnings_total_before,-0.61089898,0.021315722,-28.65954925,5.36E-179,-0.652678173,-0.569119787,earnings_total_before,
work_foundation,income_total_delta,(Intercept),12726.55191,2316.649388,5.49351662,3.96E-08,8185.878009,17267.22582,NA,(Intercept)
work_foundation,income_total_delta,txTRUE,-1424.781308,343.1253623,-4.152363726,3.30E-05,-2097.313106,-752.2495094,tx,TRUE
work_foundation,income_total_delta,gender2Men,3654.099668,1631.058125,2.240324616,0.025074812,457.1968018,6851.002534,gender2,Men
work_foundation,income_total_delta,gender2Women,-789.7628274,1618.48999,-0.487962751,0.62557865,-3962.031926,2382.506271,gender2,Women
work_foundation,income_total_delta,age_in_years,44.37649135,16.00280434,2.773044675,0.00555578,13.0107109,75.7422718,age_in_years,
work_foundation,income_total_delta,marital3never married,172.887154,376.5537215,0.459130116,0.646142992,-565.1648215,910.9391295,marital3,never married
work_foundation,income_total_delta,marital3apart,1372.906661,1166.931731,1.176509838,0.23939755,-914.3002367,3660.113559,marital3,apart
work_foundation,income_total_delta,marital3together,-1593.644742,530.0543766,-3.006568406,0.002643632,-2632.560726,-554.728759,marital3,together
work_foundation,income_total_delta,education4Less HS,-6451.693737,935.4406355,-6.896956891,5.38E-12,-8285.173981,-4618.213494,education4,Less HS
work_foundation,income_total_delta,education4High School,-5579.037331,780.3405072,-7.149490869,8.84E-13,-7108.518571,-4049.556091,education4,High School
work_foundation,income_total_delta,education4Post HS,-3719.944212,833.2436733,-4.46441339,8.05E-06,-5353.116597,-2086.771828,education4,Post HS
work_foundation,income_total_delta,education4University Degree,-1593.376525,986.5138775,-1.615158754,0.106283469,-3526.961229,340.2081793,education4,University Degree
work_foundation,income_total_delta,dependent41 dependent,172.550045,390.969382,0.441339023,0.658969742,-593.756881,938.8569709,dependent4,1 dependent
work_foundation,income_total_delta,dependent42 dependents,220.9655026,542.1409948,0.407579402,0.683584466,-841.6404667,1283.571472,dependent4,2 dependents
work_foundation,income_total_delta,dependent43+ dependents,-985.500072,608.9503138,-1.618358756,0.105592452,-2179.053492,208.053348,dependent4,3+ dependents
work_foundation,income_total_delta,disability2With Disability,-1167.165304,400.2833691,-2.915847607,0.003549022,-1951.72781,-382.6027978,disability2,With Disability
work_foundation,income_total_delta,ethnicityCaucasian,-157.6455472,458.8203555,-0.343588826,0.731157166,-1056.941585,741.6504908,ethnicity,Caucasian
work_foundation,income_total_delta,ethnicityVisible Minority,602.318827,1015.983238,0.592843272,0.553289084,-1389.026347,2593.664001,ethnicity,Visible Minority
work_foundation,income_total_delta,ethnicityIndigenous,-3642.054275,556.0444452,-6.549933744,5.82E-11,-4731.911253,-2552.197296,ethnicity,Indigenous
work_foundation,income_total_delta,immigrationborn in Canada,-566.5078933,460.9420211,-1.229022019,0.219070104,-1469.962433,336.9466469,immigration,born in Canada
work_foundation,income_total_delta,immigrationimmigrant,1678.049173,780.6774177,2.149478306,0.031601924,147.9075828,3208.190764,immigration,immigrant
work_foundation,income_total_delta,region7North Central,1415.428414,965.3806969,1.466186779,0.142604535,-476.7348809,3307.59171,region7,North Central
work_foundation,income_total_delta,region7North East,3540.577035,1384.083129,2.558066752,0.010528898,827.7495426,6253.404527,region7,North East
work_foundation,income_total_delta,region7Edmonton,1270.683389,621.5763965,2.044291572,0.040930673,52.38262262,2488.984155,region7,Edmonton
work_foundation,income_total_delta,region7Central,955.7611197,719.430016,1.328497697,0.184020614,-454.334477,2365.856716,region7,Central
work_foundation,income_total_delta,region7Calgary,173.0236183,644.6617372,0.268394428,0.788396983,-1090.524825,1436.572062,region7,Calgary
work_foundation,income_total_delta,region7South,-148.1520747,764.7856339,-0.193717126,0.846398273,-1647.145487,1350.841338,region7,South
work_foundation,income_total_delta,year_before2013,1636.766287,1230.199721,1.330488261,0.183364327,-774.4469936,4047.979568,year_before,2013
work_foundation,income_total_delta,year_before2014,1452.175308,1204.943169,1.205181576,0.228139676,-909.5346841,3813.8853,year_before,2014
work_foundation,income_total_delta,year_before2015,3413.060426,1214.162658,2.811040517,0.004940333,1033.280072,5792.840779,year_before,2015
work_foundation,income_total_delta,year_before2016,4675.179938,1266.075589,3.692654672,2.22E-04,2193.649319,7156.710557,year_before,2016
work_foundation,income_total_delta,year_before2017,5422.739233,1284.740875,4.220881687,2.44E-05,2904.624321,7940.854144,year_before,2017
work_foundation,income_total_delta,spell_duration,36.06233961,18.21363365,1.979964037,0.047713772,0.363294488,71.76138473,spell_duration,
work_foundation,income_total_delta,income_total_before,-0.574104425,0.019390515,-29.6074873,8.88E-191,-0.612110178,-0.536098671,income_total_before,
work_foundation,income_taxable_delta,(Intercept),9628.809228,2331.140205,4.130514848,3.63E-05,5059.733064,14197.88539,NA,(Intercept)
work_foundation,income_taxable_delta,txTRUE,-1326.246745,345.6443853,-3.837026729,1.25E-04,-2003.715873,-648.7776169,tx,TRUE
work_foundation,income_taxable_delta,gender2Men,3100.662241,1749.251687,1.772564956,0.07630772,-327.9021043,6529.226587,gender2,Men
work_foundation,income_taxable_delta,gender2Women,-1135.319934,1733.851833,-0.654796397,0.512602263,-4533.700291,2263.060424,gender2,Women
work_foundation,income_taxable_delta,age_in_years,38.38473703,15.71001929,2.443328447,0.014556377,7.592820468,69.17665359,age_in_years,
work_foundation,income_taxable_delta,marital3never married,697.4439763,371.5541413,1.877099186,0.060511093,-30.80873337,1425.696686,marital3,never married
work_foundation,income_taxable_delta,marital3apart,1545.428316,1171.098415,1.319640003,0.186962086,-749.9453568,3840.80199,marital3,apart
work_foundation,income_taxable_delta,marital3together,-856.2200795,519.7105483,-1.647494133,0.099463641,-1874.861976,162.4218168,marital3,together
work_foundation,income_taxable_delta,education4Less HS,-6841.050927,946.5480555,-7.227367789,5.00E-13,-8696.301911,-4985.799943,education4,Less HS
work_foundation,income_taxable_delta,education4High School,-5690.384475,796.1860586,-7.147053649,9.00E-13,-7250.923277,-4129.845673,education4,High School
work_foundation,income_taxable_delta,education4Post HS,-3452.831659,848.8069362,-4.067864566,4.75E-05,-5116.508314,-1789.155003,education4,Post HS
work_foundation,income_taxable_delta,education4University Degree,-1915.972285,996.3863623,-1.922921025,0.054496397,-3868.907234,36.96266503,education4,University Degree
work_foundation,income_taxable_delta,dependent41 dependent,37.07578159,381.5938876,0.097160313,0.922599526,-710.8550089,785.0065721,dependent4,1 dependent
work_foundation,income_taxable_delta,dependent42 dependents,-7.845805517,533.076717,-0.014717967,0.988257252,-1052.68563,1036.994018,dependent4,2 dependents
work_foundation,income_taxable_delta,dependent43+ dependents,-1380.955031,589.0914169,-2.344211767,0.019071752,-2535.584661,-226.3254016,dependent4,3+ dependents
work_foundation,income_taxable_delta,disability2With Disability,-5586.705613,400.6488898,-13.9441435,4.24E-44,-6371.984546,-4801.42668,disability2,With Disability
work_foundation,income_taxable_delta,ethnicityCaucasian,-190.9427483,454.3970822,-0.420211211,0.674333211,-1081.569092,699.6835955,ethnicity,Caucasian
work_foundation,income_taxable_delta,ethnicityVisible Minority,336.977965,975.5673091,0.345417443,0.729782212,-1575.151271,2249.107201,ethnicity,Visible Minority
work_foundation,income_taxable_delta,ethnicityIndigenous,-3699.326347,546.1422049,-6.773558817,1.27E-11,-4769.774759,-2628.877935,ethnicity,Indigenous
work_foundation,income_taxable_delta,immigrationborn in Canada,-379.2215109,461.0912227,-0.822443569,0.410828935,-1282.968489,524.525467,immigration,born in Canada
work_foundation,income_taxable_delta,immigrationimmigrant,2051.55913,741.8411861,2.765496401,0.005685985,597.5372426,3505.581018,immigration,immigrant
work_foundation,income_taxable_delta,region7North Central,1670.995478,946.5312261,1.765388644,0.077505385,-184.22252,3526.213476,region7,North Central
work_foundation,income_taxable_delta,region7North East,2718.583771,1394.445021,1.949581181,0.051232383,-14.55321303,5451.720755,region7,North East
work_foundation,income_taxable_delta,region7Edmonton,1588.452336,604.3638837,2.628304535,0.008584136,403.8884004,2773.016272,region7,Edmonton
work_foundation,income_taxable_delta,region7Central,1594.745717,699.3093172,2.280458272,0.022585269,224.0870473,2965.404387,region7,Central
work_foundation,income_taxable_delta,region7Calgary,761.3128592,626.4367682,1.215306792,0.224255604,-466.5143218,1989.14004,region7,Calgary
work_foundation,income_taxable_delta,region7South,312.0249653,740.7596179,0.421222969,0.673594325,-1139.877029,1763.92696,region7,South
work_foundation,income_taxable_delta,year_before2013,2906.311736,1063.64669,2.73240331,0.006289914,821.5453506,4991.078121,year_before,2013
work_foundation,income_taxable_delta,year_before2014,1993.034752,1036.433736,1.922973639,0.054489788,-38.39375993,4024.463265,year_before,2014
work_foundation,income_taxable_delta,year_before2015,4292.368695,1041.246467,4.122336865,3.76E-05,2251.507145,6333.230246,year_before,2015
work_foundation,income_taxable_delta,year_before2016,5597.376655,1099.333523,5.091609179,3.56E-07,3442.663444,7752.089865,year_before,2016
work_foundation,income_taxable_delta,year_before2017,6128.36825,1117.794597,5.482553113,4.22E-08,3937.471006,8319.265495,year_before,2017
work_foundation,income_taxable_delta,spell_duration,-96.18922821,18.42783295,-5.219779692,1.80E-07,-132.3081078,-60.07034864,spell_duration,
work_foundation,income_taxable_delta,income_taxable_before,-0.552087262,0.020104119,-27.46140085,1.24E-164,-0.591491691,-0.512682833,income_taxable_before,
workshop_noncp,income_net_delta,(Intercept),22101.18255,2864.066475,7.716714238,1.22E-14,16487.56144,27714.80366,NA,(Intercept)
workshop_noncp,income_net_delta,txTRUE,-132.8078775,269.9896349,-0.491899912,0.622792548,-661.9923524,396.3765974,tx,TRUE
workshop_noncp,income_net_delta,gender2Men,2455.764378,1322.520221,1.856882291,0.063334561,-136.3987212,5047.927477,gender2,Men
workshop_noncp,income_net_delta,gender2Women,-2536.808348,1296.771115,-1.956249888,0.050442023,-5078.502744,4.886046806,gender2,Women
workshop_noncp,income_net_delta,age_in_years,18.41694624,10.889935,1.69118973,0.090807633,-2.927519593,39.76141207,age_in_years,
workshop_noncp,income_net_delta,marital3never married,411.9185961,309.7229294,1.32995835,0.183538868,-195.1438412,1018.981033,marital3,never married
workshop_noncp,income_net_delta,marital3apart,-295.8895029,592.0279384,-0.499789763,0.617225612,-1456.274767,864.4957611,marital3,apart
workshop_noncp,income_net_delta,marital3together,-469.5725338,417.7219743,-1.124126962,0.260965284,-1288.315015,349.1699478,marital3,together
workshop_noncp,income_net_delta,education4Less HS,-8170.8255,908.5250877,-8.993505639,2.49E-19,-9951.550792,-6390.100207,education4,Less HS
workshop_noncp,income_net_delta,education4High School,-7932.114245,837.0136076,-9.476684934,2.75E-21,-9572.675768,-6291.552723,education4,High School
workshop_noncp,income_net_delta,education4Post HS,-5383.831679,864.7115671,-6.226158969,4.82E-10,-7078.681694,-3688.981664,education4,Post HS
workshop_noncp,income_net_delta,education4University Degree,-4397.268167,944.486789,-4.655722259,3.24E-06,-6248.479032,-2546.057302,education4,University Degree
workshop_noncp,income_net_delta,dependent41 dependent,503.7308856,382.7177509,1.316194204,0.188115705,-246.4026969,1253.864468,dependent4,1 dependent
workshop_noncp,income_net_delta,dependent42 dependents,1102.594593,490.4910489,2.247940295,0.024584914,141.2234344,2063.965752,dependent4,2 dependents
workshop_noncp,income_net_delta,dependent43+ dependents,-509.4852963,510.1709874,-0.998655958,0.317966858,-1509.429484,490.4588913,dependent4,3+ dependents
workshop_noncp,income_net_delta,disability2With Disability,-3277.779569,315.5326086,-10.38808503,3.00E-25,-3896.22908,-2659.330057,disability2,With Disability
workshop_noncp,income_net_delta,ethnicityCaucasian,-1368.98111,417.8919528,-3.275921206,0.001053991,-2188.056752,-549.9054676,ethnicity,Caucasian
workshop_noncp,income_net_delta,ethnicityVisible Minority,-467.5365227,909.9037214,-0.513830762,0.607372891,-2250.963962,1315.890916,ethnicity,Visible Minority
workshop_noncp,income_net_delta,ethnicityIndigenous,-4680.990152,628.3179092,-7.450034581,9.50E-14,-5912.504402,-3449.475901,ethnicity,Indigenous
workshop_noncp,income_net_delta,immigrationborn in Canada,-984.5057504,375.745004,-2.620143288,0.008792292,-1720.972625,-248.0388754,immigration,born in Canada
workshop_noncp,income_net_delta,immigrationimmigrant,318.7552376,645.6890525,0.493666783,0.621543985,-946.8067622,1584.317237,immigration,immigrant
workshop_noncp,income_net_delta,region7North Central,-379.3766888,958.9225607,-0.395628077,0.692381334,-2258.881923,1500.128545,region7,North Central
workshop_noncp,income_net_delta,region7North East,1266.15772,1209.21825,1.047087835,0.295064804,-1103.931507,3636.246946,region7,North East
workshop_noncp,income_net_delta,region7Edmonton,-586.4356915,641.5918724,-0.914032295,0.36070487,-1843.967145,671.0957626,region7,Edmonton
workshop_noncp,income_net_delta,region7Central,-1533.038321,700.1388032,-2.189620563,0.028556984,-2905.322798,-160.7538435,region7,Central
workshop_noncp,income_net_delta,region7Calgary,-2678.7089,647.1703376,-4.139109512,3.49E-05,-3947.174245,-1410.243556,region7,Calgary
workshop_noncp,income_net_delta,region7South,-3009.656589,729.1662666,-4.1275313,3.67E-05,-4438.835409,-1580.477768,region7,South
workshop_noncp,income_net_delta,year_before2013,899.7861724,2305.41307,0.390292822,0.696321915,-3618.864352,5418.436696,year_before,2013
workshop_noncp,income_net_delta,year_before2014,-402.9405351,2291.959454,-0.175806136,0.860447056,-4895.221732,4089.340662,year_before,2014
workshop_noncp,income_net_delta,year_before2015,3160.54572,2273.780328,1.38999607,0.164537082,-1296.104068,7617.195507,year_before,2015
workshop_noncp,income_net_delta,year_before2016,4194.414397,2267.408665,1.84987138,0.064338771,-249.7468192,8638.575613,year_before,2016
workshop_noncp,income_net_delta,year_before2017,4262.810883,2270.172236,1.877747783,0.060422266,-186.7669804,8712.388747,year_before,2017
workshop_noncp,income_net_delta,spell_duration,-51.56106661,18.11927128,-2.845647918,0.004434158,-87.07515983,-16.0469734,spell_duration,
workshop_noncp,income_net_delta,income_net_before,-0.599572058,0.016644853,-36.02146869,4.53E-280,-0.632196266,-0.566947851,income_net_before,
workshop_noncp,earnings_total_delta,(Intercept),22570.76582,2076.01417,10.87216367,1.70E-27,18501.74122,26639.79043,NA,(Intercept)
workshop_noncp,earnings_total_delta,txTRUE,449.7998456,285.9745333,1.572866788,0.115756836,-110.7153138,1010.315005,tx,TRUE
workshop_noncp,earnings_total_delta,gender2Men,1303.81739,1109.692502,1.174935748,0.240026762,-871.1996042,3478.834384,gender2,Men
workshop_noncp,earnings_total_delta,gender2Women,-3153.548829,1106.986936,-2.848767882,0.004390918,-5323.262865,-983.8347926,gender2,Women
workshop_noncp,earnings_total_delta,age_in_years,-79.7577341,10.74593093,-7.422133512,1.17E-13,-100.8199494,-58.6955188,age_in_years,
workshop_noncp,earnings_total_delta,marital3never married,523.3448315,315.8314887,1.657038168,0.097518867,-95.69049044,1142.380153,marital3,never married
workshop_noncp,earnings_total_delta,marital3apart,-298.77168,638.7868766,-0.467717311,0.63998907,-1550.805293,953.2619324,marital3,apart
workshop_noncp,earnings_total_delta,marital3together,160.1815095,446.3517741,0.358868316,0.71969532,-714.6758876,1035.038907,marital3,together
workshop_noncp,earnings_total_delta,education4Less HS,-9746.147676,956.0093551,-10.19461538,2.23E-24,-11619.94298,-7872.352377,education4,Less HS
workshop_noncp,earnings_total_delta,education4High School,-8860.193032,877.8819107,-10.09269348,6.32E-24,-10580.85715,-7139.528911,education4,High School
workshop_noncp,earnings_total_delta,education4Post HS,-5293.18437,910.3580921,-5.814398109,6.13E-09,-7077.502383,-3508.866356,education4,Post HS
workshop_noncp,earnings_total_delta,education4University Degree,-4468.12911,1009.702326,-4.425194431,9.66E-06,-6447.163585,-2489.094636,education4,University Degree
workshop_noncp,earnings_total_delta,dependent41 dependent,1274.201093,407.7842083,3.124694549,0.001781051,474.936809,2073.465377,dependent4,1 dependent
workshop_noncp,earnings_total_delta,dependent42 dependents,1657.28083,535.3525348,3.095681299,0.001964842,607.9803632,2706.581298,dependent4,2 dependents
workshop_noncp,earnings_total_delta,dependent43+ dependents,-99.27225785,561.828102,-0.176695074,0.859748722,-1200.465307,1001.920791,dependent4,3+ dependents
workshop_noncp,earnings_total_delta,disability2With Disability,-8245.075258,337.3022834,-24.44417267,4.34E-131,-8906.193719,-7583.956798,disability2,With Disability
workshop_noncp,earnings_total_delta,ethnicityCaucasian,-1288.156408,447.934997,-2.875766387,0.004032407,-2166.11695,-410.195866,ethnicity,Caucasian
workshop_noncp,earnings_total_delta,ethnicityVisible Minority,-753.4766938,1007.097494,-0.748166586,0.45436367,-2727.405652,1220.452265,ethnicity,Visible Minority
workshop_noncp,earnings_total_delta,ethnicityIndigenous,-4419.158416,669.9713779,-6.59604061,4.27E-11,-5732.314204,-3106.002628,ethnicity,Indigenous
workshop_noncp,earnings_total_delta,immigrationborn in Canada,-1120.060984,408.0496011,-2.744913807,0.006055127,-1919.845443,-320.2765256,immigration,born in Canada
workshop_noncp,earnings_total_delta,immigrationimmigrant,316.1207167,718.9957538,0.439669796,0.660178434,-1093.123718,1725.365152,immigration,immigrant
workshop_noncp,earnings_total_delta,region7North Central,-1007.391927,965.9999564,-1.042848832,0.297024024,-2900.768982,885.9851283,region7,North Central
workshop_noncp,earnings_total_delta,region7North East,-795.7410866,1213.48152,-0.655750478,0.511988103,-3174.186397,1582.704223,region7,North East
workshop_noncp,earnings_total_delta,region7Edmonton,-1002.017411,696.8367885,-1.437951365,0.150454945,-2367.829881,363.7950584,region7,Edmonton
workshop_noncp,earnings_total_delta,region7Central,-1505.952903,757.7631429,-1.98736626,0.046887995,-2991.182109,-20.72369786,region7,Central
workshop_noncp,earnings_total_delta,region7Calgary,-2615.336988,697.7153093,-3.748429988,1.78E-04,-3982.871374,-1247.802602,region7,Calgary
workshop_noncp,earnings_total_delta,region7South,-3836.22228,783.2989401,-4.89752007,9.74E-07,-5371.502101,-2300.942459,region7,South
workshop_noncp,earnings_total_delta,year_before2013,2297.167444,1277.912673,1.797593445,0.072248292,-207.5640703,4801.898959,year_before,2013
workshop_noncp,earnings_total_delta,year_before2014,610.6934511,1248.438936,0.489165656,0.624726853,-1836.269015,3057.655917,year_before,2014
workshop_noncp,earnings_total_delta,year_before2015,4992.424119,1248.689434,3.998131147,6.39E-05,2544.970672,7439.877566,year_before,2015
workshop_noncp,earnings_total_delta,year_before2016,6025.900802,1274.555348,4.727845528,2.28E-06,3527.749705,8524.0519,year_before,2016
workshop_noncp,earnings_total_delta,year_before2017,4537.041906,1291.571282,3.51280798,4.44E-04,2005.539276,7068.544536,year_before,2017
workshop_noncp,earnings_total_delta,spell_duration,-190.2369961,18.33092218,-10.3779283,3.34E-25,-226.1659289,-154.3080634,spell_duration,
workshop_noncp,earnings_total_delta,earnings_total_before,-0.607312529,0.018667672,-32.53284804,1.91E-229,-0.643901497,-0.570723561,earnings_total_before,
workshop_noncp,income_total_delta,(Intercept),22520.93922,2911.440208,7.735326027,1.05E-14,16814.46475,28227.41368,NA,(Intercept)
workshop_noncp,income_total_delta,txTRUE,-129.2387058,279.1285878,-0.463007773,0.643361079,-676.3356907,417.858279,tx,TRUE
workshop_noncp,income_total_delta,gender2Men,2441.157206,1345.970891,1.813677563,0.069734171,-196.9696226,5079.284034,gender2,Men
workshop_noncp,income_total_delta,gender2Women,-2547.348579,1322.523035,-1.926127948,0.054094816,-5139.517194,44.82003555,gender2,Women
workshop_noncp,income_total_delta,age_in_years,17.25674117,11.25426206,1.533351639,0.125196406,-4.801812155,39.31529449,age_in_years,
workshop_noncp,income_total_delta,marital3never married,444.8809513,318.7094212,1.39588265,0.162756859,-179.7951693,1069.557072,marital3,never married
workshop_noncp,income_total_delta,marital3apart,-209.9444624,627.0324724,-0.334822313,0.737760719,-1438.939234,1019.050309,marital3,apart
workshop_noncp,income_total_delta,marital3together,-484.910445,432.6320114,-1.120838108,0.262362879,-1332.876864,363.0559738,marital3,together
